fielddate	newsInd_krizis_share	total_cnt	newsInd_krizis_corr	newsInd_krizis_neg	newsInd_krizis_neg_len	newsInd_krizis_diff	newsInd_krizis_diff_len
2018-10	58.0050995812464	4283.0	49.07563185154269	44.19578695005816	64.61982391864545	43.65984349167624	61.21414732887206
2018-11	50.09970998727754	3814.0	38.78398381097573	51.528605807511696	71.32073175583582	50.9513830086477	67.75277195287823
2018-12	56.101296040463026	3996.0	44.503253465627616	48.55837631908512	73.78025938362217	48.11552338397881	71.56274011385175
2019-01	60.34673656606168	3537.0	42.11499314533513	50.04170537527653	79.16793984332143	49.39913658335235	76.38371410089735
2019-02	70.64737834812433	3470.0	44.829704926156474	34.387959758333196	68.94066085576713	33.60334744977075	65.22854476113382
2019-03	68.48573677371338	3475.0	42.011599251461234	49.46568044697975	80.563123109414	48.83450510977406	77.92985780387164
2019-04	68.25521815350425	3074.0	36.96270976505978	63.03100584354451	89.20452624253743	62.53859613940121	87.44831961020972
2019-05	65.74378421057958	2957.0	26.369416915487655	63.7036949513058	88.55583335236199	63.13108459997634	86.17494931656682
2019-06	90.27975084010951	3501.0	46.14036737608548	40.97998139792099	77.21086845223569	40.21020744952714	74.43687376106617
2019-07	72.80502515921864	3482.0	41.93926084557453	47.65878938433264	73.46564012292004	46.97782140992966	70.09998684217021
2019-08	99.71105411315126	3162.0	40.60607314715936	51.343290955795155	80.28165761656939	50.62968180938592	77.28362089507253
2019-09	83.49601439204334	3535.0	43.733469177572694	50.31697916336237	80.24423124585012	49.724734960433246	77.89504049214986
2019-10	74.91956744821181	3614.0	44.44002692935677	38.063540894668805	71.82496292401005	37.31177840139427	68.51540046521009
2019-11	69.71281667188344	3252.0	37.359321956106356	47.685641301334854	77.7705263008414	46.99725522155055	74.76464621465732
2019-12	61.857716182721475	3317.0	36.787386686304444	46.68117582768194	81.78784181116235	45.94630108325398	79.08889112236454
2020-01	51.4705563631723	3297.0	31.547353070407546	52.35292795838387	83.11998336390143	51.752663400447396	80.82700237813121
2020-02	58.579292614838195	3343.0	40.78509686973633	44.677107949571834	79.81316453330467	43.97383189123095	77.06816021891838
2020-03	70.95532498152532	4225.0	73.30401085393359	44.46362999806552	76.5616195317262	44.00743338879415	74.69640120471497
2020-04	71.3306838164306	4741.0	79.24340970755243	29.78774409651417	70.92652458093916	29.458927403904124	70.08533195286579
2020-05	56.77249019554381	3900.0	49.10983339314614	52.33180752016175	86.44784556740663	52.01926920586398	85.76238898334906
